70 1 70 70 64
70 2 139 81 65
70 3 207 139 51
70 4 274 161 53
70 5 340 200 57
70 6 405 195 55
70 7 469 206 69
70 8 532 220 70
70 9 594 232 67
70 10 655 234 65
70 11 715 258 67
70 12 774 261 63
70 13 832 261 69
70 14 889 268 67
70 15 945 269 69
70 16 1000 272 68
70 17 1054 286 69
70 18 1107 296 69
70 19 1159 289 70
70 20 1210 307 64
70 21 1260 301 70
70 22 1309 306 66
70 23 1357 313 69
70 24 1404 308 65
70 25 1450 320 68
70 26 1495 312 70
70 27 1539 316 70
70 28 1582 320 70
70 29 1624 320 68
70 30 1665 324 70
70 31 1705 324 70
70 32 1744 325 70
70 33 1782 332 69
70 34 1819 331 67
70 35 1855 339 69
70 36 1890 341 67
70 37 1924 346 69
70 38 1957 346 70
70 39 1989 348 68
70 40 2020 344 70
70 41 2050 347 68
70 42 2079 353 69
70 43 2107 351 69
70 44 2134 358 69
70 45 2160 350 70
70 46 2185 358 70
70 47 2209 355 70
70 48 2232 349 70
70 49 2254 353 70
70 50 2275 356 69
70 51 2295 358 70
70 52 2314 361 70
70 53 2332 358 70
70 54 2349 359 70
70 55 2365 359 70
70 56 2380 362 70
70 57 2394 362 70
70 58 2407 361 70
70 59 2419 362 70
70 60 2430 362 70
70 61 2440 362 69
70 62 2449 363 69
70 63 2457 363 70
70 64 2464 364 70
70 65 2470 365 70
70 66 2475 366 70
70 67 2479 367 70
70 68 2482 368 70
70 69 2484 369 70
70 70 2485 370 70
