100 1 100 100 23
100 2 199 186 29
100 3 297 199 69
100 4 394 285 34
100 5 490 272 78
100 6 585 264 79
100 7 679 296 87
100 8 772 305 92
100 9 864 350 89
100 10 955 345 93
100 11 1045 364 100
100 12 1134 373 100
100 13 1222 386 99
100 14 1309 389 100
100 15 1395 389 100
100 16 1480 398 93
100 17 1564 409 99
100 18 1647 411 100
100 19 1729 442 96
100 20 1810 441 99
100 21 1890 449 94
100 22 1969 437 99
100 23 2047 446 96
100 24 2124 460 100
100 25 2200 452 100
100 26 2275 468 98
100 27 2349 466 95
100 28 2422 465 95
100 29 2494 467 100
100 30 2565 471 97
100 31 2635 474 99
100 32 2704 478 97
100 33 2772 481 100
100 34 2839 481 100
100 35 2905 494 98
100 36 2970 493 99
100 37 3034 509 96
100 38 3097 513 99
100 39 3159 504 96
100 40 3220 493 100
100 41 3280 512 98
100 42 3339 509 100
100 43 3397 515 97
100 44 3454 515 100
100 45 3510 520 100
100 46 3565 528 94
100 47 3619 531 100
100 48 3672 526 97
100 49 3724 534 100
100 50 3775 535 98
100 51 3825 527 100
100 52 3874 529 100
100 53 3922 539 97
100 54 3969 541 100
100 55 4015 540 100
100 56 4060 540 100
100 57 4104 538 100
100 58 4147 540 100
100 59 4189 541 100
100 60 4230 540 100
100 61 4270 543 99
100 62 4309 543 100
100 63 4347 543 100
100 64 4384 551 100
100 65 4420 547 100
100 66 4455 548 99
100 67 4489 550 99
100 68 4522 550 99
100 69 4554 556 99
100 70 4585 556 100
100 71 4615 561 99
100 72 4644 563 98
100 73 4672 557 100
100 74 4699 558 100
100 75 4725 563 100
100 76 4750 565 99
100 77 4774 567 100
100 78 4797 567 100
100 79 4819 570 98
100 80 4840 570 100
100 81 4860 571 100
100 82 4879 572 100
100 83 4897 573 100
100 84 4914 575 100
100 85 4930 572 100
100 86 4945 573 99
100 87 4959 578 100
100 88 4972 573 99
100 89 4984 576 100
100 90 4995 576 100
100 91 5005 576 100
100 92 5014 577 100
100 93 5022 579 100
100 94 5029 577 100
100 95 5035 576 100
100 96 5040 578 100
100 97 5044 580 100
100 98 5047 579 100
100 99 5049 580 100
100 100 5050 580 100
