100 1 100 100 18
100 2 199 151 79
100 3 297 199 66
100 4 394 262 41
100 5 490 261 99
100 6 585 284 68
100 7 679 296 99
100 8 772 315 87
100 9 864 359 69
100 10 955 347 94
100 11 1045 359 100
100 12 1134 379 75
100 13 1222 373 98
100 14 1309 387 81
100 15 1395 389 95
100 16 1480 390 100
100 17 1564 403 99
100 18 1647 427 91
100 19 1729 443 93
100 20 1810 447 82
100 21 1890 449 92
100 22 1969 433 100
100 23 2047 437 99
100 24 2124 454 99
100 25 2200 460 98
100 26 2275 465 98
100 27 2349 463 95
100 28 2422 473 99
100 29 2494 471 100
100 30 2565 466 97
100 31 2635 474 96
100 32 2704 486 92
100 33 2772 482 100
100 34 2839 490 100
100 35 2905 503 95
100 36 2970 508 98
100 37 3034 499 98
100 38 3097 508 100
100 39 3159 497 100
100 40 3220 513 96
100 41 3280 513 97
100 42 3339 506 97
100 43 3397 524 99
100 44 3454 520 99
100 45 3510 518 98
100 46 3565 528 100
100 47 3619 526 97
100 48 3672 527 92
100 49 3724 534 98
100 50 3775 521 98
100 51 3825 538 98
100 52 3874 536 99
100 53 3922 535 99
100 54 3969 533 99
100 55 4015 540 100
100 56 4060 533 100
100 57 4104 537 100
100 58 4147 534 100
100 59 4189 542 99
100 60 4230 542 100
100 61 4270 539 96
100 62 4309 543 100
100 63 4347 543 100
100 64 4384 546 100
100 65 4420 546 100
100 66 4455 549 99
100 67 4489 551 99
100 68 4522 554 100
100 69 4554 553 100
100 70 4585 558 100
100 71 4615 564 100
100 72 4644 558 99
100 73 4672 562 99
100 74 4699 561 100
100 75 4725 562 99
100 76 4750 568 100
100 77 4774 568 100
100 78 4797 572 100
100 79 4819 568 99
100 80 4840 572 98
100 81 4860 569 100
100 82 4879 566 100
100 83 4897 570 99
100 84 4914 572 100
100 85 4930 574 100
100 86 4945 575 98
100 87 4959 577 99
100 88 4972 576 100
100 89 4984 574 100
100 90 4995 577 100
100 91 5005 578 100
100 92 5014 577 100
100 93 5022 576 100
100 94 5029 580 100
100 95 5035 578 100
100 96 5040 578 100
100 97 5044 579 100
100 98 5047 578 100
100 99 5049 580 100
100 100 5050 580 100
