70 1 70 70 5
70 2 139 121 67
70 3 207 139 56
70 4 274 177 33
70 5 340 196 46
70 6 405 199 66
70 7 469 206 63
70 8 532 233 58
70 9 594 241 61
70 10 655 235 70
70 11 715 252 65
70 12 774 261 57
70 13 832 241 70
70 14 889 261 65
70 15 945 269 67
70 16 1000 270 70
70 17 1054 284 68
70 18 1107 283 70
70 19 1159 289 70
70 20 1210 300 61
70 21 1260 299 68
70 22 1309 301 66
70 23 1357 309 68
70 24 1404 315 68
70 25 1450 311 65
70 26 1495 313 68
70 27 1539 324 69
70 28 1582 319 69
70 29 1624 320 70
70 30 1665 324 70
70 31 1705 324 70
70 32 1744 328 68
70 33 1782 333 68
70 34 1819 336 68
70 35 1855 332 70
70 36 1890 345 69
70 37 1924 332 70
70 38 1957 347 68
70 39 1989 346 70
70 40 2020 348 70
70 41 2050 342 68
70 42 2079 351 68
70 43 2107 347 69
70 44 2134 354 69
70 45 2160 353 70
70 46 2185 348 70
70 47 2209 352 70
70 48 2232 357 70
70 49 2254 356 70
70 50 2275 361 70
70 51 2295 359 70
70 52 2314 358 70
70 53 2332 361 70
70 54 2349 359 68
70 55 2365 360 70
70 56 2380 361 69
70 57 2394 362 70
70 58 2407 363 70
70 59 2419 362 70
70 60 2430 363 70
70 61 2440 362 70
70 62 2449 363 70
70 63 2457 363 69
70 64 2464 364 70
70 65 2470 365 70
70 66 2475 368 70
70 67 2479 367 70
70 68 2482 368 70
70 69 2484 369 70
70 70 2485 370 70
